name,team,position,GW,opponent_name,was_home,fixture_difficulty,predicted_goals,raw_predicted_goals,fixture_adjusted_goals,blended_prediction,min_probability,opponent_team,team_attacking,opp_defending
Hamed Traorè,Bournemouth,MID,31,West Ham,False,1.8,0.12,0.0,0.17999999999999994,0.11672467371037909,0.024,19,1170,1110
Eberechi Eze,Crystal Palace,MID,31,Brighton,True,-0.4,0.12,0.08927820300614416,0.04927820300614412,0.051363775213451174,0.12,5,1140,1160
Willy Boly,Nott'm Forest,DEF,31,Aston Villa,False,2.2,0.12,0.0,0.21999999999999997,0.11734980826587131,0.012,2,1250,1140
Bruno Borges Fernandes,Man Utd,MID,31,Man City,True,-3.65,0.12,0.270769235150814,0.0,0.026724673710379118,0.12,13,1120,1350
Álex Moreno Lopera,Nott'm Forest,DEF,31,Aston Villa,False,2.2,0.12,0.0,0.21999999999999997,0.11734980826587131,0.0394,2,1250,1140
João Félix Sequeira,Chelsea,MID,31,Brentford,False,1.65,0.12,0.01721110751993105,0.18221110751993108,0.11783022747034466,0.0356,4,1150,1120
Ilkay Gündogan,Man City,MID,31,Man Utd,False,1.75,0.12,0.00894993894993895,0.183949938949939,0.11869964318534862,0.11579999999999999,14,1150,1110
Philip Billing,Bournemouth,MID,31,West Ham,False,1.8,0.12,0.0014285714285714286,0.18142857142857136,0.1174389594246648,0.024,19,1170,1110
Mateus Gonçalo Espanha Fernandes,Southampton,MID,31,Spurs,False,-2.45,0.12,0.012491666666666668,0.0,0.026724673710379118,0.12,18,1050,1210
Abdoulaye Doucouré,Everton,MID,31,Arsenal,True,-4.1,0.12,0.00025,0.0,0.026724673710379118,0.12,1,1130,1300
Jadon Sancho,Chelsea,MID,31,Brentford,False,1.65,0.12,0.021791056166056165,0.1867910561660562,0.12012020179340722,0.10644444444444444,4,1150,1120
Orel Mangala,Everton,MID,31,Arsenal,True,-4.1,0.12,0.012591686091686092,0.0,0.026724673710379118,0.12,1,1130,1300
Felipe Rodrigues da Silva,Nott'm Forest,DEF,31,Aston Villa,False,2.2,0.12,0.0,0.21999999999999997,0.11734980826587131,0.021833333333333333,2,1250,1140
Ben Winterburn,Bournemouth,MID,31,West Ham,False,1.8,0.12,0.0,0.17999999999999994,0.11672467371037909,0.024,19,1170,1110
Joe Worrall,Nott'm Forest,DEF,31,Aston Villa,False,2.2,0.12,0.0,0.21999999999999997,0.11734980826587131,0.012,2,1250,1140
Mitoma Kaoru,Brighton,MID,31,Crystal Palace,False,0.4,0.12,0.12237295265340827,0.1623729526534083,0.10791115003708326,0.12,7,1140,1120
João Victor Gomes da Silva,Wolves,MID,31,Ipswich,False,0.1,0.12,0.008941849816849817,0.018941849816849828,0.03619559861880403,0.12,10,1070,1080
Zach Abbott,Nott'm Forest,DEF,31,Aston Villa,False,2.2,0.12,0.0,0.21999999999999997,0.11734980826587131,0.012,2,1250,1140
Dominic Sadi,Bournemouth,MID,31,West Ham,False,1.8,0.12,0.0,0.17999999999999994,0.11672467371037909,0.024,19,1170,1110
Andreas Hoelgebaum Pereira,Fulham,MID,31,Liverpool,True,-4.3,0.12,0.031210532523032516,0.0,0.026724673710379118,0.11838095238095236,12,1150,1370
Moisés Caicedo Corozo,Chelsea,MID,31,Brentford,False,1.65,0.12,0.0022222222222222222,0.16722222222222224,0.11033578482149024,0.12,4,1150,1120
Flynn Downes,Southampton,MID,31,Spurs,False,-2.45,0.12,0.0,0.0,0.026724673710379118,0.12,18,1050,1210
Bryan Mbeumo,Brentford,MID,31,Chelsea,True,-3.75,0.12,0.38285124442839524,0.007851244428395243,0.03065029592457674,0.12,6,1080,1320
Mikkel Damsgaard,Brentford,MID,31,Chelsea,True,-3.75,0.12,0.07992247050335285,0.0,0.026724673710379118,0.12,6,1080,1320
Harry Winks,Leicester,MID,31,Newcastle,True,-3.9,0.12,0.0005555555555555556,0.0,0.026724673710379118,0.11552380952380951,15,1060,1300
Wilfred Ndidi,Leicester,MID,31,Newcastle,True,-3.9,0.12,0.002361111111111111,0.0,0.026724673710379118,0.1158095238095238,15,1060,1300
Jarrod Bowen,West Ham,MID,31,Bournemouth,True,-3.0,0.12,0.255401849520527,0.0,0.026724673710379118,0.12,3,1080,1260
Ismaïla Sarr,Crystal Palace,MID,31,Brighton,True,-0.4,0.12,0.15102016369400167,0.11102016369400164,0.08223475555737994,0.12,5,1140,1160
Tyler Adams,Bournemouth,MID,31,West Ham,False,1.8,0.12,0.0,0.17999999999999994,0.11672467371037909,0.056285714285714286,19,1170,1110
Carlos Baleba,Brighton,MID,31,Crystal Palace,False,0.4,0.12,0.0,0.040000000000000036,0.04672467371037914,0.12,7,1140,1120
Omar Richards,Nott'm Forest,DEF,31,Aston Villa,False,2.2,0.12,0.0,0.21999999999999997,0.11734980826587131,0.012,2,1250,1140
Ola Aina,Nott'm Forest,DEF,31,Aston Villa,False,2.2,0.12,0.0032264957264957267,0.2232264957264957,0.11896305612911917,0.06,2,1250,1140
David Brooks,Bournemouth,MID,31,West Ham,False,1.8,0.12,0.0,0.17999999999999994,0.11672467371037909,0.032,19,1170,1110
John McGinn,Aston Villa,MID,31,Nott'm Forest,True,-2.2,0.12,0.0035119047619047617,0.0,0.026724673710379118,0.11933333333333332,16,1080,1190
Mateo Kovačić,Man City,MID,31,Man Utd,False,1.75,0.12,0.00798611111111111,0.18298611111111115,0.1182177292659347,0.12,14,1150,1110
Romain Faivre,Bournemouth,MID,31,West Ham,False,1.8,0.12,0.0,0.17999999999999994,0.11672467371037909,0.024,19,1170,1110
Carney Chukwuemeka,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Dan Burn,Newcastle,DEF,31,Leicester,False,2.1,0.11,5.065856129685918e-06,0.21000506585612966,0.11235234119393615,0.06,11,1150,1090
Joe Aribo,Southampton,MID,31,Spurs,False,-2.45,0.11,0.013458333333333333,0.0,0.026724673710379118,0.1136190476190476,18,1050,1210
Wayne Hennessey,Nott'm Forest,GK,31,Aston Villa,False,2.2,0.11,0.0,0.21999999999999997,0.10999999999999999,0.002,2,1250,1140
André Trindade da Costa Neto,Wolves,MID,31,Ipswich,False,0.1,0.11,0.002261904761904762,0.01226190476190477,0.032855626091331504,0.11178947368421051,10,1070,1080
Pedro Lomba Neto,Chelsea,MID,31,Brentford,False,1.65,0.11,0.001388888888888889,0.16638888888888892,0.10991911815482358,0.0959047619047619,4,1150,1120
Carlos Miguel dos Santos Pereira,Nott'm Forest,GK,31,Aston Villa,False,2.2,0.11,0.0,0.21999999999999997,0.10999999999999999,0.002,2,1250,1140
Tyrique George,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Jamal Lewis,Newcastle,DEF,31,Leicester,False,2.1,0.11,0.0,0.20999999999999996,0.1123498082658713,0.012,11,1150,1090
Jacob Wright,Man City,MID,31,Man Utd,False,1.75,0.11,0.0,0.17500000000000004,0.11422467371037914,0.024,14,1150,1110
Sven Botman,Newcastle,DEF,31,Leicester,False,2.1,0.11,0.0,0.20999999999999996,0.1123498082658713,0.012,11,1150,1090
Jack Grealish,Man City,MID,31,Man Utd,False,1.75,0.11,0.0,0.17500000000000004,0.11422467371037914,0.05447619047619048,14,1150,1110
Alejandro Garnacho,Man Utd,MID,31,Man City,True,-3.65,0.11,0.041639185977421264,0.0,0.026724673710379118,0.10638095238095237,13,1120,1350
Alejo Véliz,Spurs,FWD,31,Southampton,True,0.95,0.11,0.0,0.09499999999999997,0.10927976952624838,0.04000000000000001,17,1090,1080
Samuel Rak-Sakyi,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Lewis Hall,Newcastle,DEF,31,Leicester,False,2.1,0.11,0.0027828436339074635,0.21278284363390743,0.11374123008282504,0.06,11,1150,1090
Dwight McNeil,Everton,MID,31,Arsenal,True,-4.1,0.11,0.028456532714597235,0.0,0.026724673710379118,0.11399999999999999,1,1130,1300
Georginio Rutter,Brighton,MID,31,Crystal Palace,False,0.4,0.11,0.011111111111111112,0.05111111111111115,0.05228022926593469,0.11059999999999999,7,1140,1120
Dane Scarlett,Spurs,FWD,31,Southampton,True,0.95,0.11,0.0,0.09499999999999997,0.10927976952624838,0.04000000000000001,17,1090,1080
Matt Targett,Newcastle,DEF,31,Leicester,False,2.1,0.11,0.0,0.20999999999999996,0.1123498082658713,0.012,11,1150,1090
Emile Smith Rowe,Fulham,MID,31,Liverpool,True,-4.3,0.11,0.027913925535249063,0.0,0.026724673710379118,0.11438095238095237,12,1150,1370
Matz Sels,Nott'm Forest,GK,31,Aston Villa,False,2.2,0.11,0.0,0.21999999999999997,0.10999999999999999,0.01,2,1250,1140
Oscar Bobb,Man City,MID,31,Man Utd,False,1.75,0.11,0.0,0.17500000000000004,0.11422467371037914,0.024,14,1150,1110
Lloyd Kelly,Newcastle,DEF,31,Leicester,False,2.1,0.11,0.0,0.20999999999999996,0.1123498082658713,0.014095238095238095,11,1150,1090
Jamaal Lascelles,Newcastle,DEF,31,Leicester,False,2.1,0.11,0.0,0.20999999999999996,0.1123498082658713,0.012,11,1150,1090
Roméo Lavia,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.05047619047619047,4,1150,1120
Mykhailo Mudryk,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Tino Livramento,Newcastle,DEF,31,Leicester,False,2.1,0.11,5.065856129685918e-06,0.21000506585612966,0.11235234119393615,0.06,11,1150,1090
Renato Palma Veiga,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Nick Pope,Newcastle,GK,31,Leicester,False,2.1,0.11,0.0018846153846153845,0.21188461538461534,0.10594230769230767,0.01,11,1150,1090
Kobbie Mainoo,Man Utd,MID,31,Man City,True,-3.65,0.11,0.0,0.0,0.026724673710379118,0.10866666666666666,13,1120,1350
Emil Krafth,Newcastle,DEF,31,Leicester,False,2.1,0.11,0.0,0.20999999999999996,0.1123498082658713,0.012,11,1150,1090
Will Hughes,Crystal Palace,MID,31,Brighton,True,-0.4,0.11,0.0007142857142857143,0.0,0.026724673710379118,0.10923809523809523,5,1140,1160
Raheem Sterling,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Kieran Trippier,Newcastle,DEF,31,Leicester,False,2.1,0.11,0.0,0.20999999999999996,0.1123498082658713,0.022952380952380953,11,1150,1090
Jérémy Doku,Man City,MID,31,Man Utd,False,1.75,0.11,0.0014583333333333332,0.17645833333333338,0.11495384037704581,0.0659047619047619,14,1150,1110
Stephy Mavididi,Leicester,MID,31,Newcastle,True,-3.9,0.11,0.012594627594627594,0.0,0.026724673710379118,0.11428571428571428,15,1060,1300
James McAtee,Man City,MID,31,Man Utd,False,1.75,0.11,0.0,0.17500000000000004,0.11422467371037914,0.024,14,1150,1110
Matt Turner,Nott'm Forest,GK,31,Aston Villa,False,2.2,0.11,0.0,0.21999999999999997,0.10999999999999999,0.002,2,1250,1140
Richarlison de Andrade,Spurs,FWD,31,Southampton,True,0.95,0.11,0.0008333333333333333,0.09583333333333331,0.10969643619291505,0.04000000000000001,17,1090,1080
Nico O'Reilly,Man City,MID,31,Man Utd,False,1.75,0.11,0.0,0.17500000000000004,0.11422467371037914,0.024,14,1150,1110
Rodrigo 'Rodri' Hernandez,Man City,MID,31,Man Utd,False,1.75,0.11,0.0,0.17500000000000004,0.11422467371037914,0.024,14,1150,1110
Omari Kellyman,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Conor Gallagher,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Fabian Schär,Newcastle,DEF,31,Leicester,False,2.1,0.11,0.0007193515704154003,0.21071935157041535,0.112709484051079,0.06,11,1150,1090
Lesley Ugochukwu,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Will Lankshear,Spurs,FWD,31,Southampton,True,0.95,0.11,0.0,0.09499999999999997,0.10927976952624838,0.04000000000000001,17,1090,1080
Kiernan Dewsbury-Hall,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Jefferson Lerma Solís,Crystal Palace,MID,31,Brighton,True,-0.4,0.11,0.0,0.0,0.026724673710379118,0.1058095238095238,5,1140,1160
Facundo Buonanotte,Leicester,MID,31,Newcastle,True,-3.9,0.11,0.04217690479455185,0.0,0.026724673710379118,0.10542857142857143,15,1060,1300
Matheus Luiz Nunes,Man City,MID,31,Man Utd,False,1.75,0.11,0.0,0.17500000000000004,0.11422467371037914,0.05876190476190476,14,1150,1110
Miodrag Pivaš,Newcastle,DEF,31,Leicester,False,2.1,0.11,0.0,0.20999999999999996,0.1123498082658713,0.012,11,1150,1090
Ângelo Gabriel Borges Damaceno,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Cesare Casadei,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Alex Murphy,Newcastle,DEF,31,Leicester,False,2.1,0.11,0.0,0.20999999999999996,0.1123498082658713,0.012,11,1150,1090
Andrey Nascimento dos Santos,Chelsea,MID,31,Brentford,False,1.65,0.11,0.0,0.16500000000000004,0.10922467371037914,0.024,4,1150,1120
Odysseas Vlachodimos,Newcastle,GK,31,Leicester,False,2.1,0.1,0.0,0.20999999999999996,0.10499999999999998,0.002,11,1150,1090
Martin Dúbravka,Newcastle,GK,31,Leicester,False,2.1,0.1,0.0,0.20999999999999996,0.10499999999999998,0.004285714285714286,11,1150,1090
Marcos Senesi,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.0,0.17999999999999994,0.0973498082658713,0.043666666666666666,19,1170,1110
Matai Akinmboni,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.0,0.17999999999999994,0.0973498082658713,0.012,19,1170,1110
Dean Huijsen,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.009658326967150497,0.18965832696715043,0.10217897174944654,0.04619047619047619,19,1170,1110
Rúben Gato Alves Dias,Man City,DEF,31,Man Utd,False,1.75,0.1,0.0007142857142857143,0.17571428571428577,0.09520695112301421,0.05171428571428571,14,1150,1110
Milos Kerkez,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.0011111111111111111,0.18111111111111106,0.09790536382142685,0.06,19,1170,1110
Pape Matar Sarr,Spurs,MID,31,Southampton,True,0.95,0.1,0.006333333333333333,0.1013333333333333,0.07739134037704577,0.10476190476190476,17,1090,1080
Chris Mepham,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.0,0.17999999999999994,0.0973498082658713,0.012,19,1170,1110
Julián Araujo Zúñiga,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.0,0.17999999999999994,0.0973498082658713,0.016761904761904763,19,1170,1110
Eddie Nketiah,Crystal Palace,FWD,31,Brighton,True,-0.4,0.1,0.007091450216450217,0.0,0.0617797695262484,0.10333333333333335,5,1140,1160
Edson Álvarez Velázquez,West Ham,MID,31,Bournemouth,True,-3.0,0.1,0.0,0.0,0.026724673710379118,0.10076190476190476,3,1080,1260
Illia Zabarnyi,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.0014336917562724014,0.18143369175627233,0.09806665414400749,0.06,19,1170,1110
Sander Berge,Fulham,MID,31,Liverpool,True,-4.3,0.1,0.0,0.0,0.026724673710379118,0.09559999999999999,12,1150,1370
Kyle Walker,Man City,DEF,31,Man Utd,False,1.75,0.1,0.0008823529411764706,0.17588235294117652,0.09529098473645958,0.046,14,1150,1110
Max Aarons,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.0,0.17999999999999994,0.0973498082658713,0.012,19,1170,1110
John Ruddy,Newcastle,GK,31,Leicester,False,2.1,0.1,0.0,0.20999999999999996,0.10499999999999998,0.002,11,1150,1090
Julio Soler,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.0,0.17999999999999994,0.0973498082658713,0.012,19,1170,1110
James Hill,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.0,0.17999999999999994,0.0973498082658713,0.012,19,1170,1110
Adam Smith,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.0,0.17999999999999994,0.0973498082658713,0.04914285714285715,19,1170,1110
Archie Harris,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.0,0.17999999999999994,0.0973498082658713,0.012,19,1170,1110
Yasin Ayari,Brighton,MID,31,Crystal Palace,False,0.4,0.1,0.0025,0.04250000000000004,0.04797467371037914,0.10476190476190476,7,1140,1120
Rico Lewis,Man City,DEF,31,Man Utd,False,1.75,0.1,0.003338399189463019,0.17833839918946306,0.09651900786060286,0.06,14,1150,1110
Jack Harrison,Everton,MID,31,Arsenal,True,-4.1,0.1,0.004857142857142857,0.0,0.026724673710379118,0.0993,1,1130,1300
Max Kinsey,Bournemouth,DEF,31,West Ham,False,1.8,0.1,0.0,0.17999999999999994,0.0973498082658713,0.012,19,1170,1110
Guido Rodríguez,West Ham,MID,31,Bournemouth,True,-3.0,0.09,0.0,0.0,0.026724673710379118,0.09228571428571429,3,1080,1260
Alex Paulsen,Bournemouth,GK,31,West Ham,False,1.8,0.09,0.0,0.17999999999999994,0.08999999999999997,0.002,19,1170,1110
João Cavaco Cancelo,Man City,DEF,31,Man Utd,False,1.75,0.09,0.0,0.17500000000000004,0.09484980826587135,0.012,14,1150,1110
Stefan Ortega Moreno,Man City,GK,31,Man Utd,False,1.75,0.09,0.0,0.17500000000000004,0.08750000000000002,0.005714285714285714,14,1150,1110
Manuel Ugarte,Man Utd,MID,31,Man City,True,-3.65,0.09,0.0,0.0,0.026724673710379118,0.09433333333333332,13,1120,1350
Manuel Akanji,Man City,DEF,31,Man Utd,False,1.75,0.09,5.065856129685918e-06,0.17500506585612974,0.0948523411939362,0.06,14,1150,1110
Sam Szmodics,Ipswich,MID,31,Wolves,True,-0.7,0.09,0.028868477111124165,0.0,0.026724673710379118,0.09285714285714286,20,1070,1120
Boubakary Soumaré,Leicester,MID,31,Newcastle,True,-3.9,0.09,0.0,0.0,0.026724673710379118,0.0877142857142857,15,1060,1300
Malo Gusto,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0,0.16500000000000004,0.08984980826587134,0.05895238095238095,4,1150,1120
Malang Sarr,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0,0.16500000000000004,0.08984980826587134,0.012,4,1150,1120
Trevoh Chalobah,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0,0.16500000000000004,0.08984980826587134,0.012,4,1150,1120
Jhon Durán,Aston Villa,FWD,31,Nott'm Forest,True,-2.2,0.09,0.05542431914490738,0.0,0.0617797695262484,0.09333333333333334,16,1080,1190
Spike Brits,Man City,GK,31,Man Utd,False,1.75,0.09,0.0,0.17500000000000004,0.08750000000000002,0.002,14,1150,1110
Max Alleyne,Man City,DEF,31,Man Utd,False,1.75,0.09,0.0,0.17500000000000004,0.09484980826587135,0.012,14,1150,1110
Ben Chilwell,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0,0.16500000000000004,0.08984980826587134,0.012,4,1150,1120
Issa Kaboré,Man City,DEF,31,Man Utd,False,1.75,0.09,0.0,0.17500000000000004,0.09484980826587135,0.012,14,1150,1110
Carlos Soler,West Ham,MID,31,Bournemouth,True,-3.0,0.09,0.00376984126984127,0.0,0.026724673710379118,0.08777777777777776,3,1080,1260
Jordan Ayew,Leicester,MID,31,Newcastle,True,-3.9,0.09,0.021385073260073263,0.0,0.026724673710379118,0.09169999999999999,15,1060,1300
Adama Traoré,Fulham,MID,31,Liverpool,True,-4.3,0.09,0.026515338827838825,0.0,0.026724673710379118,0.09095238095238095,12,1150,1370
Alfie Gilchrist,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0,0.16500000000000004,0.08984980826587134,0.012,4,1150,1120
Jens Cajuste,Ipswich,MID,31,Wolves,True,-0.7,0.09,0.0,0.0,0.026724673710379118,0.09040000000000001,20,1070,1120
Will Dennis,Bournemouth,GK,31,West Ham,False,1.8,0.09,0.0,0.17999999999999994,0.08999999999999997,0.002,19,1170,1110
Kepa Arrizabalaga,Bournemouth,GK,31,West Ham,False,1.8,0.09,0.002214285714285714,0.18221428571428566,0.09110714285714283,0.01,19,1170,1110
Jahmai Simpson-Pusey,Man City,DEF,31,Man Utd,False,1.75,0.09,0.0,0.17500000000000004,0.09484980826587135,0.012,14,1150,1110
Scott Carson,Man City,GK,31,Man Utd,False,1.75,0.09,0.0,0.17500000000000004,0.08750000000000002,0.002,14,1150,1110
Reece James,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0,0.16500000000000004,0.08984980826587134,0.013047619047619047,4,1150,1120
Ederson Santana de Moraes,Man City,GK,31,Man Utd,False,1.75,0.09,0.0015,0.17650000000000005,0.08825000000000002,0.009285714285714286,14,1150,1110
Marcus Rashford,Man Utd,MID,31,Man City,True,-3.65,0.09,0.014739087301587302,0.0,0.026724673710379118,0.09285714285714286,13,1120,1350
Caleb Wiley,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0,0.16500000000000004,0.08984980826587134,0.012,4,1150,1120
Josh Wilson-Esbrand,Man City,DEF,31,Man Utd,False,1.75,0.09,0.0,0.17500000000000004,0.09484980826587135,0.012,14,1150,1110
Wesley Fofana,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0,0.16500000000000004,0.08984980826587134,0.04833333333333333,4,1150,1120
Bilal El Khannouss,Leicester,MID,31,Newcastle,True,-3.9,0.09,0.0,0.0,0.026724673710379118,0.09063157894736842,15,1060,1300
Wes Burns,Ipswich,MID,31,Wolves,True,-0.7,0.09,0.0,0.0,0.026724673710379118,0.08514285714285713,20,1070,1120
Axel Disasi,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0,0.16500000000000004,0.08984980826587134,0.016666666666666666,4,1150,1120
Benoît Badiashile,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0,0.16500000000000004,0.08984980826587134,0.012,4,1150,1120
John Stones,Man City,DEF,31,Man Utd,False,1.75,0.09,0.0,0.17500000000000004,0.09484980826587135,0.01561904761904762,14,1150,1110
Josh Acheampong,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0,0.16500000000000004,0.08984980826587134,0.02666666666666667,4,1150,1120
Tosin Adarabioyo,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0,0.16500000000000004,0.08984980826587134,0.030476190476190473,4,1150,1120
Marc Cucurella Saseta,Chelsea,DEF,31,Brentford,False,1.65,0.09,5.065856129685918e-06,0.16500506585612973,0.08985234119393619,0.06,4,1150,1120
Yves Bissouma,Spurs,MID,31,Southampton,True,0.95,0.09,0.002310924369747899,0.09731092436974788,0.07538013589525305,0.09161904761904763,17,1090,1080
Rodrigo Muniz Carvalho,Fulham,FWD,31,Liverpool,True,-4.3,0.09,0.014928446553446556,0.0,0.0617797695262484,0.09428571428571429,12,1150,1370
Leon Bailey,Aston Villa,MID,31,Nott'm Forest,True,-2.2,0.09,0.008090034965034965,0.0,0.026724673710379118,0.08704761904761904,16,1080,1190
Norberto Murara Neto,Bournemouth,GK,31,West Ham,False,1.8,0.09,0.003181818181818182,0.1831818181818181,0.09159090909090906,0.01,19,1170,1110
Nathan Aké,Man City,DEF,31,Man Utd,False,1.75,0.09,0.0,0.17500000000000004,0.09484980826587135,0.02861904761904762,14,1150,1110
Amadou Onana,Aston Villa,MID,31,Nott'm Forest,True,-2.2,0.09,0.008649267399267399,0.0,0.026724673710379118,0.09495238095238094,16,1080,1190
Levi Colwill,Chelsea,DEF,31,Brentford,False,1.65,0.09,0.0031111264621902918,0.16811112646219034,0.0914053714969665,0.06,4,1150,1120
Kevin Schade,Brentford,MID,31,Chelsea,True,-3.75,0.09,0.07328819056760233,0.0,0.026724673710379118,0.09104761904761906,6,1080,1320
Mark Travers,Bournemouth,GK,31,West Ham,False,1.8,0.09,0.0,0.17999999999999994,0.08999999999999997,0.003571428571428571,19,1170,1110
Robert Sánchez,Chelsea,GK,31,Brentford,False,1.65,0.08,0.0,0.16500000000000004,0.08250000000000002,0.01,4,1150,1120
Mark O’Mahony,Brighton,FWD,31,Crystal Palace,False,0.4,0.08,0.0,0.040000000000000036,0.08177976952624841,0.04000000000000001,7,1140,1120
Deniz Undav,Brighton,FWD,31,Crystal Palace,False,0.4,0.08,0.0,0.040000000000000036,0.08177976952624841,0.04000000000000001,7,1140,1120
Đorđe Petrović,Chelsea,GK,31,Brentford,False,1.65,0.08,0.0,0.16500000000000004,0.08250000000000002,0.002,4,1150,1120
Carlos Henrique Casimiro,Man Utd,MID,31,Man City,True,-3.65,0.08,0.006976190476190477,0.0,0.026724673710379118,0.07933333333333333,13,1120,1350
Jacob Ramsey,Aston Villa,MID,31,Nott'm Forest,True,-2.2,0.08,0.0015,0.0,0.026724673710379118,0.0759047619047619,16,1080,1190
Jean-Ricner Bellegarde,Wolves,MID,31,Ipswich,False,0.1,0.08,0.0,0.010000000000000009,0.031724673710379125,0.07828571428571428,10,1070,1080
Lucas Bergström,Chelsea,GK,31,Brentford,False,1.65,0.08,0.0,0.16500000000000004,0.08250000000000002,0.002,4,1150,1120
Marcus Bettinelli,Chelsea,GK,31,Brentford,False,1.65,0.08,0.0,0.16500000000000004,0.08250000000000002,0.002,4,1150,1120
Filip Jørgensen,Chelsea,GK,31,Brentford,False,1.65,0.08,0.0,0.16500000000000004,0.08250000000000002,0.002,4,1150,1120
Jack Hinshelwood,Brighton,MID,31,Crystal Palace,False,0.4,0.08,0.0,0.040000000000000036,0.04672467371037914,0.0799047619047619,7,1140,1120
Evan Ferguson,Brighton,FWD,31,Crystal Palace,False,0.4,0.08,0.0008333333333333333,0.04083333333333337,0.08219643619291508,0.04000000000000001,7,1140,1120
Kepa Arrizabalaga,Chelsea,GK,31,Brentford,False,1.65,0.08,0.0,0.16500000000000004,0.08250000000000002,0.002,4,1150,1120
Min-Hyeok Yang,Spurs,MID,31,Southampton,True,0.95,0.07,0.0,0.09499999999999997,0.07422467371037911,0.024,17,1090,1080
Fábio Silva,Wolves,FWD,31,Ipswich,False,0.1,0.07,0.0,0.010000000000000009,0.0667797695262484,0.04000000000000001,10,1070,1080
Timo Werner,Spurs,MID,31,Southampton,True,0.95,0.07,0.0,0.09499999999999997,0.07422467371037911,0.04723809523809524,17,1090,1080
Luca Williams-Barnett,Spurs,MID,31,Southampton,True,0.95,0.07,0.0,0.09499999999999997,0.07422467371037911,0.024,17,1090,1080
Leon Chiwome,Wolves,FWD,31,Ipswich,False,0.1,0.07,0.0,0.010000000000000009,0.0667797695262484,0.04000000000000001,10,1070,1080
Saša Kalajdžić,Wolves,FWD,31,Ipswich,False,0.1,0.07,0.0,0.010000000000000009,0.0667797695262484,0.04000000000000001,10,1070,1080
Lucas Bergvall,Spurs,MID,31,Southampton,True,0.95,0.07,0.0005555555555555556,0.09555555555555553,0.07450245148815689,0.03542857142857143,17,1090,1080
Manor Solomon,Spurs,MID,31,Southampton,True,0.95,0.07,0.0,0.09499999999999997,0.07422467371037911,0.024,17,1090,1080
Callum Olusesi,Spurs,MID,31,Southampton,True,0.95,0.07,0.0,0.09499999999999997,0.07422467371037911,0.024,17,1090,1080
Jesper Lindstrøm,Everton,MID,31,Arsenal,True,-4.1,0.07,0.003666666666666667,0.0,0.026724673710379118,0.066,1,1130,1300
