name,team,position,GW,opponent_name,was_home,fixture_difficulty,predicted_goals,raw_predicted_goals,fixture_adjusted_goals,blended_prediction,min_probability,opponent_team,team_attacking,opp_defending
Yves Bissouma,Spurs,MID,36,Crystal Palace,True,-0.1,0.08,0.0,0.0,0.02275609149676778,0.08469230769230769,7,1090,1120
Jesper Lindstrøm,Everton,MID,36,Fulham,False,-0.35,0.08,0.0,0.0,0.02275609149676778,0.08475862068965517,9,1140,1150
Lesley Ugochukwu,Southampton,MID,36,Man City,True,-4.95,0.08,0.0007142857142857143,0.0,0.02275609149676778,0.08426666666666666,13,1050,1350
Guido Rodríguez,West Ham,MID,36,Man Utd,False,-0.45,0.08,0.0,0.0,0.02275609149676778,0.08466666666666667,14,1080,1110
Leon Bailey,Aston Villa,MID,36,Bournemouth,False,-0.8,0.08,0.009321969696969697,0.0,0.02275609149676778,0.08353846153846153,3,1160,1260
Diego Gómez,Brighton,MID,36,Wolves,False,0.75,0.08,0.0,0.08999999999999994,0.08125609149676774,0.07509090909090908,20,1140,1120
Boubacar Kamara,Aston Villa,MID,36,Bournemouth,False,-0.8,0.08,0.00125,0.0,0.02275609149676778,0.08248275862068966,3,1160,1260
Timothy Castagne,Fulham,DEF,36,Everton,True,0.75,0.07,0.0014285714285714286,0.09142857142857137,0.06602304228611673,0.05021875,8,1150,1100
Oliver Skipp,Leicester,MID,36,Nott'm Forest,False,-2.2,0.07,0.0,0.0,0.02275609149676778,0.06695652173913044,16,1080,1190
Christian Eriksen,Man Utd,MID,36,West Ham,True,0.15,0.07,0.0,0.018000000000000016,0.03445609149676779,0.06661538461538462,19,1120,1120
Jan Paul van Hecke,Brighton,DEF,36,Wolves,False,0.75,0.07,0.0014166666666666666,0.0914166666666666,0.06601530419087864,0.06,20,1140,1120
Kenny Tete,Fulham,DEF,36,Everton,True,0.75,0.07,0.0024285714285714284,0.09242857142857137,0.06667304228611674,0.057727272727272724,8,1150,1100
Lucas Bergvall,Spurs,MID,36,Crystal Palace,True,-0.1,0.07,0.0,0.0,0.02275609149676778,0.0688125,7,1090,1120
Lewis Dunk,Brighton,DEF,36,Wolves,False,0.75,0.07,0.001,0.09099999999999994,0.06574447085754531,0.06,20,1140,1120
Joël Veltman,Brighton,DEF,36,Wolves,False,0.75,0.07,0.0015000000000000002,0.09149999999999994,0.0660694708575453,0.06,20,1140,1120
Issa Diop,Fulham,DEF,36,Everton,True,0.75,0.07,0.0,0.08999999999999994,0.0650944708575453,0.0494074074074074,8,1150,1100
Igor Julio dos Santos de Paulo,Brighton,DEF,36,Wolves,False,0.75,0.07,0.0,0.08999999999999994,0.0650944708575453,0.04285714285714285,20,1140,1120
Pervis Estupiñán,Brighton,DEF,36,Wolves,False,0.75,0.07,0.0022222222222222222,0.09222222222222216,0.06653891530198976,0.06,20,1140,1120
Adam Wharton,Crystal Palace,MID,36,Spurs,False,-0.9,0.07,0.0008333333333333333,0.0,0.02275609149676778,0.07453333333333333,18,1140,1210
Albert Grønbæk,Southampton,MID,36,Man City,True,-4.95,0.07,0.0,0.0,0.02275609149676778,0.0705,13,1050,1350
Antonee Robinson,Fulham,DEF,36,Everton,True,0.75,0.07,0.008405228758169934,0.09840522875816987,0.07055786955035577,0.06,8,1150,1100
Crysencio Summerville,West Ham,MID,36,Man Utd,False,-0.45,0.07,0.001607142857142857,0.0,0.02275609149676778,0.07390476190476189,14,1080,1110
James Garner,Everton,MID,36,Fulham,False,-0.35,0.07,0.0,0.0,0.02275609149676778,0.06774193548387096,9,1140,1150
Calvin Bassey,Fulham,DEF,36,Everton,True,0.75,0.07,0.0016250000000000001,0.09162499999999994,0.06615072085754531,0.06,8,1150,1100
Jack Clarke,Ipswich,MID,36,Brentford,True,-3.6,0.07,0.0,0.0,0.02275609149676778,0.06735714285714285,4,1070,1310
Joachim Andersen,Fulham,DEF,36,Everton,True,0.75,0.07,0.0014583333333333332,0.09145833333333328,0.06604238752421197,0.06,8,1150,1100
Matty Cash,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.06,0.004547619047619048,0.0,0.006594470857545343,0.056074074074074075,3,1160,1260
Trevoh Chalobah,Crystal Palace,DEF,36,Spurs,False,-0.9,0.06,0.010509186694531523,0.0,0.006594470857545343,0.05888888888888888,18,1140,1210
James Tarkowski,Everton,DEF,36,Fulham,False,-0.35,0.06,1.6339869281045753e-05,0.0,0.006594470857545343,0.06,9,1140,1150
Kamaldeen Sulemana,Southampton,MID,36,Man City,True,-4.95,0.06,0.001,0.0,0.02275609149676778,0.06219354838709677,13,1050,1350
Axel Disasi,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.06,0.0005718954248366013,0.0,0.006594470857545343,0.06,3,1160,1260
Emmanuel Agbadou,Wolves,DEF,36,Brighton,True,-1.45,0.06,0.0004009552538964304,0.0,0.006594470857545343,0.06,5,1070,1160
Malo Gusto,Chelsea,DEF,36,Newcastle,False,-0.6,0.06,0.0017142857142857142,0.0,0.006594470857545343,0.05709677419354838,15,1150,1250
Kevin Danso,Spurs,DEF,36,Crystal Palace,True,-0.1,0.06,0.016918650793650795,0.004918650793650852,0.009791593873418396,0.06,7,1090,1120
Marc Guéhi,Crystal Palace,DEF,36,Spurs,False,-0.9,0.06,0.00673611111111111,0.0,0.006594470857545343,0.06,18,1140,1210
Myles Lewis-Skelly,Arsenal,MID,36,Liverpool,False,-0.2,0.06,0.003053571428571429,0.0,0.02275609149676778,0.061793103448275856,12,1370,1370
Maxence Lacroix,Crystal Palace,DEF,36,Spurs,False,-0.9,0.06,0.0019760468289880054,0.0,0.006594470857545343,0.06,18,1140,1210
Dara O'Shea,Ipswich,DEF,36,Brentford,True,-3.6,0.06,0.0,0.0,0.006594470857545343,0.06,4,1070,1310
Dean Huijsen,Bournemouth,DEF,36,Aston Villa,True,-1.6,0.06,0.001,0.0,0.006594470857545343,0.05827586206896551,2,1130,1270
Lewis Hall,Newcastle,DEF,36,Chelsea,True,-2.2,0.06,0.006305555555555556,0.0,0.006594470857545343,0.06,6,1140,1320
Pau Torres,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.06,0.0014285714285714286,0.0,0.006594470857545343,0.06,3,1160,1260
Patrick Dorgu,Man Utd,DEF,36,West Ham,True,0.15,0.06,0.0068000700280112045,0.02480007002801122,0.022714516375752634,0.06,19,1120,1120
Jan Bednarek,Southampton,DEF,36,Man City,True,-4.95,0.06,0.0024431818181818183,0.0,0.006594470857545343,0.06,13,1050,1350
Gabriel dos Santos Magalhães,Arsenal,DEF,36,Liverpool,False,-0.2,0.06,0.023121005431350258,0.0,0.006594470857545343,0.06,12,1370,1370
Tyrick Mitchell,Crystal Palace,DEF,36,Spurs,False,-0.9,0.06,0.0,0.0,0.006594470857545343,0.06,18,1140,1210
Joachim Andersen,Crystal Palace,DEF,36,Spurs,False,-0.9,0.06,0.002438186813186813,0.0,0.006594470857545343,0.06,18,1140,1210
Vitalii Mykolenko,Everton,DEF,36,Fulham,False,-0.35,0.06,0.0,0.0,0.006594470857545343,0.06,9,1140,1150
Levi Colwill,Chelsea,DEF,36,Newcastle,False,-0.6,0.06,0.0,0.0,0.006594470857545343,0.06,15,1150,1250
Ibrahima Konaté,Liverpool,DEF,36,Arsenal,True,0.6,0.06,0.0020555555555555553,0.07405555555555549,0.05473058196865641,0.06,1,1340,1300
Nélson Cabral Semedo,Wolves,DEF,36,Brighton,True,-1.45,0.06,0.0,0.0,0.006594470857545343,0.06,5,1070,1160
Matthijs de Ligt,Man Utd,DEF,36,West Ham,True,0.15,0.06,0.001,0.019000000000000017,0.018944470857545356,0.06,19,1120,1120
Lucas Digne,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.06,0.0,0.0,0.006594470857545343,0.06,3,1160,1260
Jacob Greaves,Ipswich,DEF,36,Brentford,True,-3.6,0.06,0.001,0.0,0.006594470857545343,0.05884615384615384,4,1070,1310
Fabian Schär,Newcastle,DEF,36,Chelsea,True,-2.2,0.06,0.011999542124542123,0.0,0.006594470857545343,0.06,6,1140,1320
Bart Verbruggen,Brighton,GK,36,Wolves,False,0.75,0.06,0.0025909090909090908,0.09259090909090903,0.06018409090909087,0.01,20,1140,1120
Christopher Nkunku,Chelsea,MID,36,Newcastle,False,-0.6,0.06,0.011581709956709959,0.0,0.02275609149676778,0.06026666666666666,15,1150,1250
Daniel Muñoz,Crystal Palace,DEF,36,Spurs,False,-0.9,0.06,0.026985486735486734,0.0,0.006594470857545343,0.06,18,1140,1210
James Justin,Leicester,DEF,36,Nott'm Forest,False,-2.2,0.06,0.0,0.0,0.006594470857545343,0.06,16,1080,1190
Rayan Aït-Nouri,Wolves,DEF,36,Brighton,True,-1.45,0.06,0.00904220779220779,0.0,0.006594470857545343,0.06,5,1070,1160
William Saliba,Arsenal,DEF,36,Liverpool,False,-0.2,0.06,0.01291735347985348,0.0,0.006594470857545343,0.06,12,1370,1370
Aaron Wan-Bissaka,West Ham,DEF,36,Man Utd,False,-0.45,0.06,0.0,0.0,0.006594470857545343,0.06,14,1080,1110
Konstantinos Mavropanos,West Ham,DEF,36,Man Utd,False,-0.45,0.06,0.0,0.0,0.006594470857545343,0.05876666666666666,14,1080,1110
Virgil van Dijk,Liverpool,DEF,36,Arsenal,True,0.6,0.06,0.00838141923436041,0.08038141923436033,0.05884239335987956,0.06,1,1340,1300
Leif Davis,Ipswich,DEF,36,Brentford,True,-3.6,0.06,0.00041666666666666664,0.0,0.006594470857545343,0.06,4,1070,1310
Pedro Porro,Spurs,DEF,36,Crystal Palace,True,-0.1,0.06,0.01689700577200577,0.0048970057720058285,0.009777524609349131,0.06,7,1090,1120
Ezri Konsa Ngoyo,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.06,0.0,0.0,0.006594470857545343,0.06,3,1160,1260
Noussair Mazraoui,Man Utd,DEF,36,West Ham,True,0.15,0.06,0.0,0.018000000000000016,0.018294470857545354,0.06,19,1120,1120
Taylor Harwood-Bellis,Southampton,DEF,36,Man City,True,-4.95,0.06,0.0026346153846153846,0.0,0.006594470857545343,0.06,13,1050,1350
Lisandro Martínez,Man Utd,DEF,36,West Ham,True,0.15,0.06,0.00521474358974359,0.023214743589743604,0.021684054190878686,0.06,19,1120,1120
Matt Doherty,Wolves,DEF,36,Brighton,True,-1.45,0.06,0.0017142857142857142,0.0,0.006594470857545343,0.05535483870967741,5,1070,1160
Illia Zabarnyi,Bournemouth,DEF,36,Aston Villa,True,-1.6,0.06,1.6339869281045753e-05,0.0,0.006594470857545343,0.06,2,1130,1270
Tino Livramento,Newcastle,DEF,36,Chelsea,True,-2.2,0.06,0.0059638278388278385,0.0,0.006594470857545343,0.06,6,1140,1320
Milos Kerkez,Bournemouth,DEF,36,Aston Villa,True,-1.6,0.06,0.000849673202614379,0.0,0.006594470857545343,0.06,2,1130,1270
Destiny Udogie,Spurs,DEF,36,Crystal Palace,True,-0.1,0.06,0.0,0.0,0.006594470857545343,0.06,7,1090,1120
Dan Burn,Newcastle,DEF,36,Chelsea,True,-2.2,0.06,0.0077019230769230776,0.0,0.006594470857545343,0.06,6,1140,1320
Toti António Gomes,Wolves,DEF,36,Brighton,True,-1.45,0.06,0.001342948717948718,0.0,0.006594470857545343,0.06,5,1070,1160
Marc Cucurella Saseta,Chelsea,DEF,36,Newcastle,False,-0.6,0.06,0.0024583333333333336,0.0,0.006594470857545343,0.06,15,1150,1250
Max Kilman,West Ham,DEF,36,Man Utd,False,-0.45,0.06,0.0005163398692810458,0.0,0.006594470857545343,0.06,14,1080,1110
Jurriën Timber,Arsenal,DEF,36,Liverpool,False,-0.2,0.06,0.009297882672882674,0.0,0.006594470857545343,0.06,12,1370,1370
Emerson Palmieri dos Santos,West Ham,DEF,36,Man Utd,False,-0.45,0.06,0.00475,0.0,0.006594470857545343,0.06,14,1080,1110
Wout Faes,Leicester,DEF,36,Nott'm Forest,False,-2.2,0.06,0.001,0.0,0.006594470857545343,0.06,16,1080,1190
Kyle Walker-Peters,Southampton,DEF,36,Man City,True,-4.95,0.06,0.0,0.0,0.006594470857545343,0.06,13,1050,1350
Victor Kristiansen,Leicester,DEF,36,Nott'm Forest,False,-2.2,0.06,0.0,0.0,0.006594470857545343,0.06,16,1080,1190
Andrew Robertson,Liverpool,DEF,36,Arsenal,True,0.6,0.06,0.0,0.07199999999999993,0.0533944708575453,0.06,1,1340,1300
Diogo Dalot Teixeira,Man Utd,DEF,36,West Ham,True,0.15,0.06,0.001736111111111111,0.019736111111111128,0.019422943079767576,0.06,19,1120,1120
Bernd Leno,Fulham,GK,36,Everton,True,0.75,0.06,0.0015,0.09149999999999994,0.059474999999999965,0.01,8,1150,1100
Jarrad Branthwaite,Everton,DEF,36,Fulham,False,-0.35,0.06,0.0015476190476190477,0.0,0.006594470857545343,0.06,9,1140,1150
Wesley Fofana,Chelsea,DEF,36,Newcastle,False,-0.6,0.05,0.001,0.0,0.006594470857545343,0.050956521739130435,15,1150,1250
Adam Smith,Bournemouth,DEF,36,Aston Villa,True,-1.6,0.05,0.0014285714285714286,0.0,0.006594470857545343,0.051375,2,1130,1270
Jean-Clair Todibo,West Ham,DEF,36,Man Utd,False,-0.45,0.05,0.0,0.0,0.006594470857545343,0.04825925925925926,14,1080,1110
Santiago Bueno,Wolves,DEF,36,Brighton,True,-1.45,0.05,0.0,0.0,0.006594470857545343,0.048466666666666665,5,1070,1160
Andrés García,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.05,0.0037976190476190475,0.0,0.006594470857545343,0.045142857142857144,3,1160,1260
Ayden Heaven,Man Utd,DEF,36,West Ham,True,0.15,0.05,0.0,0.018000000000000016,0.018294470857545354,0.047499999999999994,19,1120,1120
Alisson Ramses Becker,Liverpool,GK,36,Arsenal,True,0.6,0.05,0.0,0.07199999999999993,0.04679999999999995,0.01,1,1340,1300
Ashley Young,Everton,DEF,36,Fulham,False,-0.35,0.05,0.0,0.0,0.006594470857545343,0.054357142857142854,9,1140,1150
Jannik Vestergaard,Leicester,DEF,36,Nott'm Forest,False,-2.2,0.05,0.0,0.0,0.006594470857545343,0.050217391304347825,16,1080,1190
Chris Richards,Crystal Palace,DEF,36,Spurs,False,-0.9,0.05,0.002857142857142857,0.0,0.006594470857545343,0.04917241379310344,18,1140,1210
Cristian Romero,Spurs,DEF,36,Crystal Palace,True,-0.1,0.05,0.0007142857142857143,0.0,0.006594470857545343,0.052730769230769234,7,1090,1120
Radu Drăgușin,Spurs,DEF,36,Crystal Palace,True,-0.1,0.05,0.0,0.0,0.006594470857545343,0.05477272727272727,7,1090,1120
Caoimhin Kelleher,Liverpool,GK,36,Arsenal,True,0.6,0.05,0.0025,0.07449999999999993,0.048424999999999954,0.006818181818181818,1,1340,1300
Craig Dawson,Wolves,DEF,36,Brighton,True,-1.45,0.05,0.0,0.0,0.006594470857545343,0.046142857142857145,5,1070,1160
Harry Maguire,Man Utd,DEF,36,West Ham,True,0.15,0.05,0.001,0.019000000000000017,0.018944470857545356,0.04566666666666666,19,1120,1120
Trevoh Chalobah,Chelsea,DEF,36,Newcastle,False,-0.6,0.05,0.00911706349206349,0.0,0.006594470857545343,0.04708333333333333,15,1150,1250
Marcos Senesi,Bournemouth,DEF,36,Aston Villa,True,-1.6,0.04,0.001,0.0,0.006594470857545343,0.041826086956521735,2,1130,1270
Jack Stephens,Southampton,DEF,36,Man City,True,-4.95,0.04,0.000625,0.0,0.006594470857545343,0.03936,13,1050,1350
Conor Coady,Leicester,DEF,36,Nott'm Forest,False,-2.2,0.04,0.0,0.0,0.006594470857545343,0.040074074074074074,16,1080,1190
Sugawara Yukinari,Southampton,DEF,36,Man City,True,-4.95,0.04,0.0041574675324675325,0.0,0.006594470857545343,0.045,13,1050,1350
Ryan Manning,Southampton,DEF,36,Man City,True,-4.95,0.04,0.000625,0.0,0.006594470857545343,0.039357142857142854,13,1050,1350
Michael Keane,Everton,DEF,36,Fulham,False,-0.35,0.04,0.0008333333333333333,0.0,0.006594470857545343,0.03866666666666666,9,1140,1150
Axel Tuanzebe,Ipswich,DEF,36,Brentford,True,-3.6,0.04,0.0,0.0,0.006594470857545343,0.04369230769230769,4,1070,1310
Cameron Burgess,Ipswich,DEF,36,Brentford,True,-3.6,0.04,0.001,0.0,0.006594470857545343,0.045,4,1070,1310
Ben Johnson,Ipswich,DEF,36,Brentford,True,-3.6,0.04,0.0034285714285714284,0.0,0.006594470857545343,0.041296296296296296,4,1070,1310
Tosin Adarabioyo,Chelsea,DEF,36,Newcastle,False,-0.6,0.04,0.001,0.0,0.006594470857545343,0.04058620689655172,15,1150,1250
Caleb Okoli,Leicester,DEF,36,Nott'm Forest,False,-2.2,0.04,0.0,0.0,0.006594470857545343,0.04156,16,1080,1190
Diego Carlos Santos Silva,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.04,0.0005555555555555556,0.0,0.006594470857545343,0.039428571428571424,3,1160,1260
Micky van de Ven,Spurs,DEF,36,Crystal Palace,True,-0.1,0.04,0.0,0.0,0.006594470857545343,0.03930434782608695,7,1090,1120
Luke Woolfenden,Ipswich,DEF,36,Brentford,True,-3.6,0.04,0.0,0.0,0.006594470857545343,0.03791304347826086,4,1070,1310
Djed Spence,Spurs,DEF,36,Crystal Palace,True,-0.1,0.04,0.0,0.0,0.006594470857545343,0.04143333333333333,7,1090,1120
Tyrone Mings,Aston Villa,DEF,36,Bournemouth,False,-0.8,0.03,0.0042207792207792205,0.0,0.006594470857545343,0.03310344827586207,3,1160,1260
Ben Davies,Spurs,DEF,36,Crystal Palace,True,-0.1,0.03,0.0,0.0,0.006594470857545343,0.03,7,1090,1120
Benjamin White,Arsenal,DEF,36,Liverpool,False,-0.2,0.03,0.0051098484848484844,0.0,0.006594470857545343,0.03179166666666666,12,1370,1370
Kieran Trippier,Newcastle,DEF,36,Chelsea,True,-2.2,0.03,0.004720238095238095,0.0,0.006594470857545343,0.033857142857142856,6,1140,1320
Vladimír Coufal,West Ham,DEF,36,Man Utd,False,-0.45,0.03,0.0,0.0,0.006594470857545343,0.03169565217391304,14,1080,1110
Riccardo Calafiori,Arsenal,DEF,36,Liverpool,False,-0.2,0.03,0.014419372294372295,0.0,0.006594470857545343,0.03369230769230769,12,1370,1370
James Bree,Southampton,DEF,36,Man City,True,-4.95,0.03,0.0013392857142857143,0.0,0.006594470857545343,0.03004,13,1050,1350
Jake O'Brien,Everton,DEF,36,Fulham,False,-0.35,0.03,0.0,0.0,0.006594470857545343,0.033161290322580646,9,1140,1150
David Raya Martin,Arsenal,GK,36,Liverpool,False,-0.2,0.01,0.0022916666666666667,0.0,0.0,0.01,12,1370,1370
José Malheiro de Sá,Wolves,GK,36,Brighton,True,-1.45,0.01,0.0007142857142857143,0.0,0.0,0.01,5,1070,1160
Martin Dúbravka,Newcastle,GK,36,Chelsea,True,-2.2,0.01,0.0022916666666666667,0.0,0.0,0.006,6,1140,1320
Jordan Pickford,Everton,GK,36,Fulham,False,-0.35,0.01,0.00045454545454545455,0.0,0.0,0.01,9,1140,1150
Alex Palmer,Ipswich,GK,36,Brentford,True,-3.6,0.01,0.0,0.0,0.0,0.01,4,1070,1310
Dean Henderson,Crystal Palace,GK,36,Spurs,False,-0.9,0.01,0.000625,0.0,0.0,0.01,18,1140,1210
Arijanet Muric,Ipswich,GK,36,Brentford,True,-3.6,0.01,0.0,0.0,0.0,0.01,4,1070,1310
Robert Sánchez,Chelsea,GK,36,Newcastle,False,-0.6,0.01,0.0,0.0,0.0,0.01,15,1150,1250
Łukasz Fabiański,West Ham,GK,36,Man Utd,False,-0.45,0.01,0.0,0.0,0.0,0.008106060606060606,14,1080,1110
Alphonse Areola,West Ham,GK,36,Man Utd,False,-0.45,0.01,0.0,0.0,0.0,0.009725806451612903,14,1080,1110
Emiliano Martínez Romero,Aston Villa,GK,36,Bournemouth,False,-0.8,0.01,0.002,0.0,0.0,0.01,3,1160,1260
Antonín Kinsky,Spurs,GK,36,Crystal Palace,True,-0.1,0.01,0.0,0.0,0.0,0.01,7,1090,1120
Nick Pope,Newcastle,GK,36,Chelsea,True,-2.2,0.01,0.0020535714285714285,0.0,0.0,0.01,6,1140,1320
Norberto Murara Neto,Bournemouth,GK,36,Aston Villa,True,-1.6,0.01,0.0016666666666666666,0.0,0.0,0.01,2,1130,1270
Guglielmo Vicario,Spurs,GK,36,Crystal Palace,True,-0.1,0.01,0.0,0.0,0.0,0.01,7,1090,1120
Mads Hermansen,Leicester,GK,36,Nott'm Forest,False,-2.2,0.01,0.0,0.0,0.0,0.01,16,1080,1190
André Onana,Man Utd,GK,36,West Ham,True,0.15,0.01,0.00045454545454545455,0.01845454545454547,0.011995454545454556,0.01,19,1120,1120
Aaron Ramsdale,Southampton,GK,36,Man City,True,-4.95,0.01,0.0011111111111111111,0.0,0.0,0.01,13,1050,1350
Sam Johnstone,Wolves,GK,36,Brighton,True,-1.45,0.01,0.0,0.0,0.0,0.005526315789473684,5,1070,1160
Kepa Arrizabalaga,Bournemouth,GK,36,Aston Villa,True,-1.6,0.01,0.0,0.0,0.0,0.01,2,1130,1270
Fraser Forster,Spurs,GK,36,Crystal Palace,True,-0.1,0.0,0.0016666666666666666,0.0,0.0,0.005,7,1090,1120
