assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1994-10-03,7,364,True,True,100,100,7,0.26,109745,None,,0,0,1,-1,10.4,450,11,None,,0,1,4.2,3.2,0,0.03,0.0,0.09,0.0,0.06,34.56,1.28,0.0,Kepa,4.2,45,4,34,1.26,0,False,68.5,213,13,152,False,672.2,48,13,2430,0,0,0,0,0,0,0,,2025-01-04T19:30:08.158014Z,46,349,12,p109745,0,0,None,0,,109745.jpg,3.5,90,17,0,200,False,90,3.33,Arrizabalaga,3.1,110,16,False,None,27,1.0,a,3,91,2024-08-29,4.0,457,1,94,746710,372,465280,584,0.9,20.4,Arrizabalaga,3
1,2005-04-14,14,399,True,True,None,None,7,0.29,554605,None,,0,0,0,0,195.2,199,45,None,,2,2,4.0,3.0,0,1.50,0.06,3.17,0.13,1.67,33.42,1.41,0.07,Dean,4.0,51,11,26,1.09,2,False,105.7,120,28,580,False,702.6,38,14,2140,0,0,0,0,0,0,0,,None,45,460,76,p554605,0,0,None,0,,554605.jpg,3.2,117,25,0,200,False,0,0.0,Huijsen,4.1,91,31,False,None,23,0.97,a,3,91,2024-07-30,160.0,193,40,91,891934,478,466147,911,0.9,20.2,Huijsen,8
0,2001-08-13,0,14,True,True,100,100,0,0.0,436893,None,,0,0,-2,2,10.2,451,158,None,,0,2,0.2,-0.8,0,0.05,0.01,0.05,0.01,0.00,6.95,1.75,0.0,Julián,0.2,388,124,7,1.76,0,False,5.7,465,164,592,False,41.8,431,158,358,0,0,0,0,0,0,0,,2025-03-07T16:30:09.194335Z,43,583,129,p436893,0,0,None,0,,436893.jpg,1.0,467,171,0,139,False,0,0.0,Araujo Zúñiga,0.1,443,156,False,None,5,1.26,a,3,91,2024-08-13,4.0,455,167,9,11748,6,24974,2,0.0,2.1,J.Araujo,1
0,2000-07-10,0,0,True,True,None,None,0,0,444172,None,,0,0,-1,1,0.0,554,37,None,,0,1,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Will,0.0,428,37,0,0,0,False,0.0,577,55,599,False,0.0,577,55,0,0,0,0,0,0,0,0,,None,39,758,77,p444172,0,0,None,0,,444172.jpg,0.0,585,54,0,241,False,0,0,Dennis,0.3,304,46,False,None,0,0,a,3,91,2019-08-01,0.0,510,16,0,47219,23,42368,33,0.0,0.0,Dennis,0
5,1999-10-06,19,443,True,True,100,100,10,0.46,444102,None,,0,0,-2,2,293.1,127,12,None,,2,4,3.8,2.8,0,1.65,0.08,12.59,0.58,10.94,22.72,1.04,0.5,Francisco Evanilson,3.8,57,5,26,1.19,9,False,156.6,59,12,617,False,420.8,157,18,1969,0,0,0,0,0,0,0,,2025-04-27T22:30:08.577290Z,58,89,25,p444102,0,1,2,0,,444102.jpg,4.3,31,11,1,30,False,0,0.0,de Lima Barbosa,3.7,96,18,False,None,24,1.1,a,3,91,2024-08-16,856.0,14,7,116,1707967,912,1317967,2723,0.7,20.0,Evanilson,0
0,2005-02-02,0,0,True,True,None,None,0,0,496683,None,,0,0,0,0,0.0,597,211,None,,0,2,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Max,0.0,481,168,0,0,0,False,0.0,612,213,680,False,0.0,612,213,0,0,0,0,0,0,0,0,,None,40,680,189,p496683,0,0,None,0,,496683.jpg,0.0,618,213,0,241,False,0,0,Kinsey,0.0,565,195,False,None,0,0,a,3,91,2023-02-03,0.0,559,201,0,7226,9,4868,8,0.0,0.0,Kinsey,0
0,2004-09-04,0,11,True,True,None,None,0,0.0,606775,None,,0,0,0,0,0.2,514,250,None,,0,3,0.2,-0.8,0,0.00,0.0,0.00,0.0,0.00,0.16,0.69,0.0,Ben,0.2,397,184,0,0.0,0,False,0.4,532,244,687,False,2.4,531,245,21,0,0,0,0,0,0,0,,None,45,483,305,p606775,0,0,None,0,,606775.jpg,1.0,493,223,0,241,False,0,0.0,Winterburn,0.0,703,288,False,None,0,0.0,a,3,91,2024-11-29,2.0,470,237,3,3370,2,2563,4,0.0,0.7,Winterburn,0
0,2004-12-27,0,0,True,True,None,None,0,0,632822,None,,0,0,0,0,0.0,639,247,None,,0,2,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Archie,0.0,529,210,0,0,0,False,0.0,653,248,702,False,0.0,653,248,0,0,0,0,0,0,0,0,,None,40,733,236,p632822,0,0,None,0,,632822.jpg,0.0,659,248,0,241,False,0,0,Harris,0.0,627,216,False,None,0,0,a,3,91,2024-12-25,0.0,604,240,0,3537,8,2088,3,0.0,0.0,Harris,0
0,2006-03-06,0,3,True,True,None,None,0,0.0,606774,None,,0,0,0,0,0.0,755,72,None,,0,4,0.0,-1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Remy,0.0,691,60,0,0.0,0,False,0.0,760,73,707,False,0.0,760,73,1,0,0,0,0,0,0,0,,None,45,482,83,p606774,0,0,None,0,,606774.jpg,1.0,492,54,0,241,False,0,0.0,Rees-Dottin,0.1,505,69,False,None,0,0.0,a,3,91,2024-12-28,0.0,740,73,1,18371,7,13262,18,0.0,0.2,Rees-Dottin,0
0,2006-10-17,0,0,True,True,None,None,0,0,541462,None,,0,0,0,0,0.0,611,223,None,,0,2,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matai,0.0,497,182,0,0,0,False,0.0,625,224,712,False,0.0,625,224,0,0,0,0,0,0,0,0,,None,40,699,206,p541462,0,0,None,0,,541462.jpg,0.0,631,224,0,229,False,0,0,Akinmboni,0.0,682,233,False,None,0,0,a,3,91,2025-01-03,0.0,575,215,0,1709,5,1039,4,0.0,0.0,Akinmboni,0
0,2005-02-16,0,6,True,True,100,100,0,0.0,575901,None,,0,0,-1,1,0.0,561,194,None,,0,2,0.2,-0.8,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Julio,0.2,380,118,0,0.0,0,False,0.2,538,189,713,False,2.0,533,188,1,0,0,0,0,0,0,0,,2025-01-17T12:00:08.626455Z,39,771,257,p575901,0,0,None,0,,575901.jpg,1.0,449,155,0,10,False,0,0.0,Soler,0.0,597,205,False,None,0,0.0,a,3,91,2025-01-07,0.0,520,182,1,5350,20,2378,5,0.1,0.3,Soler,0
0,2005-06-21,0,0,True,True,None,None,0,0,590760,None,,0,0,0,0,0.0,748,70,None,,0,4,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Daniel,0.0,684,58,0,0,0,False,0.0,753,71,722,False,0.0,753,71,0,0,0,0,0,0,0,0,,None,45,473,80,p590760,0,0,None,0,,590760.jpg,0.0,756,73,0,241,False,0,0,Adu-Adjei,0.0,549,73,False,None,0,0,a,3,91,2022-12-19,0.0,733,71,0,9002,16,5032,5,0.0,0.0,Adu-Adjei,0
0,2003-09-02,0,0,True,True,None,None,0,0,550596,None,,0,0,0,0,0.0,734,308,None,,0,3,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dominic,0.0,669,267,0,0,0,False,0.0,740,309,723,False,0.0,740,309,0,0,0,0,0,0,0,0,,None,45,456,290,p550596,0,0,None,0,,550596.jpg,0.0,744,311,0,241,False,0,0,Sadi,0.0,746,310,False,None,0,0,a,3,91,2022-08-22,0.0,720,302,0,754,3,460,3,0.0,0.0,Sadi,0
0,2006-12-22,0,0,True,True,None,None,0,0,568791,None,,0,0,0,0,0.0,618,62,None,,0,1,0.0,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Callan,0.0,505,62,0,0,0,False,0.0,632,73,727,False,0.0,632,73,0,0,0,0,0,0,0,0,,None,40,708,61,p568791,0,0,None,0,,568791.jpg,0.0,638,72,0,243,False,0,0,McKenna,0.0,700,75,False,None,0,0,a,3,91,2024-02-01,0.0,582,43,0,1637,2,833,0,0.0,0.0,McKenna,0
0,2005-07-09,0,5,True,True,None,None,0,0.0,530121,None,,0,0,0,0,1.0,490,240,None,,0,3,0.0,-1.0,0,0.00,0.0,0.00,0.0,0.00,0.04,3.6,0.0,Zain,0.0,654,255,0,0.0,0,False,0.3,536,248,728,False,2.0,535,246,1,0,0,0,0,0,0,0,,None,45,439,277,p530121,0,0,None,0,,530121.jpg,1.0,486,221,0,241,False,0,0.0,Silcott-Duberry,0.0,765,323,False,None,0,0.0,a,3,91,2025-01-17,0.0,704,290,1,524,0,334,0,0.0,0.2,Silcott-Duberry,0
0,1982-06-22,0,0,True,True,None,None,0,0,100050427,None,,0,0,0,0,0.0,533,14,None,,0,5,4.6,3.6,0,0.00,0,0.00,0,0.00,0.00,0,0,Andoni,4.6,36,11,0,0,0,False,0.0,558,14,738,False,0.0,558,14,0,3,4,17,5,0,0,3,,None,11,789,9,man50428,0,0,None,0,,100050427.jpg,0.0,566,14,0,200,False,0,0,Iraola,1.3,578,12,False,None,0,0,a,3,91,2023-07-01,0.0,488,14,53,73265,3,84558,19,4.2,48.2,Iraola,0
0,1998-04-17,0,127,True,True,100,100,3,0.19,191866,None,,0,0,-1,1,126.1,252,68,None,,0,2,2.3,1.8,0,0.47,0.03,1.30,0.08,0.83,21.17,1.37,0.05,Kristoffer,1.8,175,46,21,1.36,0,False,46.8,284,88,86,False,195.2,293,108,1393,0,0,0,0,0,0,0,,2024-12-21T21:30:07.775014Z,44,506,89,p191866,0,0,None,0,,191866.jpg,1.8,323,107,0,161,False,0,0.0,Ajer,0.2,354,133,False,None,17,1.1,a,4,94,2021-07-21,146.0,205,44,38,42987,39,64064,24,0.4,8.6,Ajer,5
0,None,0,0,True,True,100,100,0,0,494041,None,,0,0,-1,1,0.0,665,257,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ethan,0.0,584,202,0,0,0,False,0.0,671,257,87,False,0.0,671,257,0,0,0,0,0,0,0,0,,2024-09-10T11:15:13.439596Z,44,536,319,p494041,0,0,None,0,,494041.jpg,0.0,677,260,0,None,False,0,0,Brierley,0.1,496,180,False,None,0,0,a,4,94,None,0.0,643,248,0,14470,6,16523,3,0.0,0.0,Brierley,0
7,2001-04-30,9,505,True,True,None,None,7,0.21,432830,None,,0,0,0,0,157.2,224,54,None,,2,2,5.3,4.8,0,1.55,0.05,3.99,0.12,2.44,51.71,1.52,0.07,Nathan,4.8,33,7,50,1.47,2,False,139.8,71,8,88,False,936.4,7,1,3060,0,0,0,0,0,0,0,,None,45,388,65,p432830,0,0,None,0,,432830.jpg,3.4,103,19,0,104,False,0,0.0,Collins,3.4,103,39,False,None,34,1.0,a,4,94,2023-07-04,303.0,100,6,115,810856,5651,514060,287,1.1,25.6,Collins,5
9,2000-07-03,10,549,True,True,100,100,10,0.35,440089,1,,0,0,-1,1,912.7,7,7,3,,0,3,2.5,2.0,0,6.26,0.22,8.95,0.31,2.69,41.95,1.46,0.09,Mikkel,2.0,161,67,36,1.26,2,False,189.9,23,18,89,False,666.8,50,13,2578,0,0,0,0,0,0,0,,2024-10-12T11:00:07.165630Z,49,264,169,p440089,0,0,None,0,,440089.jpg,3.5,93,43,0,58,False,0,0.0,Damsgaard,1.2,182,60,False,None,30,1.05,a,4,94,2022-08-10,320.0,98,64,119,505252,353,389788,341,0.4,24.3,Damsgaard,2
0,1998-10-23,0,0,True,True,0,0,0,0,183656,None,,0,0,-2,2,0.0,763,326,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,712,295,0,0,0,False,0.0,767,327,90,False,0.0,767,327,0,0,0,0,0,0,0,0,Knee injury - Unknown return date,2024-08-12T14:30:04.460316Z,48,290,189,p183656,0,0,None,0,,183656.jpg,0.0,768,328,0,241,False,0,0,Dasilva,0.0,751,313,False,None,0,0,i,4,94,2018-08-21,0.0,752,323,0,466,1,1142,0,0.0,0.0,Dasilva,0
2,1993-06-13,10,538,True,True,100,100,6,0.19,118342,None,,0,0,-1,1,30.3,395,2,None,,2,1,5.7,5.2,0,0.11,0.0,0.11,0.0,0.00,50.22,1.55,0.0,Mark,5.2,25,1,48,1.48,0,False,120.9,95,1,91,False,1182.6,2,1,2915,0,0,0,0,0,0,0,,2025-02-03T02:00:08.276126Z,44,498,19,p118342,0,0,None,0,,118342.jpg,3.7,74,12,0,152,False,138,4.26,Flekken,9.3,42,7,False,None,33,1.02,a,4,94,2023-07-01,0.0,630,60,123,1691346,5568,1764446,391,1.2,28.0,Flekken,1
0,1997-07-08,0,2,True,True,100,100,0,0.0,194010,None,,0,0,-2,2,0.5,498,183,None,,0,2,0.9,0.4,0,0.00,0.0,0.00,0.0,0.00,1.83,2.66,0.0,Rico,0.4,339,103,1,1.45,0,False,0.6,527,185,92,False,5.6,507,181,62,0,0,0,0,0,0,0,,2025-01-27T01:00:08.496464Z,43,571,118,p194010,0,0,None,0,,194010.jpg,1.0,466,170,0,241,False,0,0.0,Henry,0.0,614,211,False,None,0,0.0,a,4,94,2016-08-31,0.0,620,245,3,2621,14,8159,3,0.1,0.7,Henry,0
0,2002-06-10,0,0,True,True,25,25,0,0,472713,None,,0,0,-2,2,0.0,653,251,None,,0,2,0.1,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Aaron,0.0,559,227,0,0,0,False,0.0,661,252,93,False,0.0,661,252,0,0,0,0,0,0,0,0,Lack of match fitness - 25% chance of playing,2024-08-12T14:30:04.480785Z,43,587,131,p472713,0,0,None,0,,472713.jpg,0.0,667,251,0,243,False,0,0,Hickey,0.0,704,241,False,None,0,0,d,4,94,2022-07-09,0.0,624,247,0,793,2,3124,1,0.0,0.0,Hickey,0
3,1998-05-10,2,384,True,True,0,0,6,0.24,204580,None,,0,0,-2,2,284.2,135,95,None,,0,3,0.0,0.0,0,2.38,0.1,3.21,0.13,0.83,37.37,1.49,0.03,Vitaly,0.8,287,135,38,1.52,1,False,77.2,186,98,94,False,356.6,186,78,2251,0,0,0,0,0,0,0,Heel Injury - Expected back 01 Jun,2025-05-01T00:30:07.901216Z,48,293,191,p204580,2,0,None,0,,204580.jpg,2.3,242,102,0,80,False,0,0.0,Janelt,0.2,388,129,False,None,27,1.08,i,4,94,2020-10-03,131.0,223,127,73,112833,4,117699,42,0.2,15.2,Janelt,3
2,1996-01-01,1,167,True,True,100,100,2,0.23,207283,3,,0,0,-2,2,225.4,173,119,None,,0,3,1.7,1.2,0,1.34,0.15,1.57,0.18,0.23,15.08,1.74,0.03,Mathias,1.2,251,115,15,1.73,0,False,40.8,301,155,95,False,148.0,337,151,781,0,0,0,0,0,0,0,,2025-04-01T14:00:08.042702Z,53,152,92,p207283,0,0,None,0,,207283.jpg,1.7,347,164,0,58,False,0,0.0,Jensen,0.1,517,191,False,None,8,0.92,a,4,94,2019-07-10,32.0,359,195,34,8669,15,21849,4,0.2,6.4,Jensen,2
0,2004-12-24,0,8,True,True,None,None,0,0.0,570241,None,,0,0,-1,1,0.8,492,180,None,,0,2,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,0.32,1.03,0.0,Kim,0.0,439,144,0,0.0,0,False,0.6,526,184,96,False,5.0,514,185,28,0,0,0,0,0,0,0,,None,39,770,256,p570241,0,0,None,0,,570241.jpg,1.0,448,154,0,114,False,0,0.0,Ji-soo,0.3,312,119,False,None,0,0.0,a,4,94,2023-07-20,0.0,519,181,3,50504,6,50266,26,0.0,0.8,Ji-soo,0
0,2006-01-10,0,27,True,True,100,100,0,0.0,628204,None,,0,0,-1,1,4.4,469,235,None,,0,3,0.9,0.4,0,0.00,0.0,0.15,0.26,0.15,1.62,2.8,0.26,Yunus Emre,0.4,341,164,2,3.46,0,False,1.2,517,239,97,False,8.0,503,232,52,0,0,0,0,0,0,0,,2025-04-19T21:00:07.399390Z,44,555,337,p628204,0,0,None,0,,628204.jpg,1.0,477,216,0,219,False,0,0.0,Konak,0.1,530,198,False,None,0,0.0,a,4,94,2024-01-11,3.0,461,233,9,10750,2,12561,4,0.1,2.0,Konak,0
5,2001-02-22,0,424,True,True,None,None,7,0.23,249231,None,,0,0,0,0,396.2,87,67,4,,0,3,2.5,2.0,0,4.64,0.15,7.09,0.23,2.45,46.34,1.51,0.08,Keane,2.0,163,69,44,1.44,1,False,127.8,87,58,98,False,500.0,122,43,2757,0,0,0,0,0,0,0,,None,50,214,134,p249231,0,0,None,0,,249231.jpg,2.5,215,88,0,241,False,0,0.0,Lewis-Potter,0.1,474,173,False,None,32,1.04,a,4,94,2022-07-12,379.0,78,51,86,30004,15,29053,15,0.4,17.2,Lewis-Potter,6
7,1999-08-07,28,859,True,True,100,100,8,0.24,446008,2,,1,-1,12,-12,1019.1,5,5,2,,6,3,5.5,5.0,0,8.69,0.26,19.70,0.58,11.02,50.80,1.5,0.32,Bryan,5.0,32,13,48,1.41,18,False,304.2,3,3,99,True,1098.2,3,2,3055,0,0,0,0,0,0,0,,2024-11-13T15:00:08.005055Z,82,12,9,p446008,0,0,2,0,,446008.jpg,6.2,4,2,0,38,False,0,0.0,Mbeumo,42.0,3,2,False,None,34,1.0,a,4,94,2019-08-05,921.0,11,5,212,9961096,17420,5925318,955,0.6,25.9,Mbeumo,3
0,1989-09-21,0,30,True,True,100,100,1,0.5,51927,None,,0,0,-3,3,3.0,478,171,None,,0,2,0.5,0.0,0,0.02,0.01,0.02,0.01,0.00,2.71,1.36,0.0,Ben,0.0,535,212,4,2.0,0,False,4.6,476,169,100,False,36.8,444,165,180,0,0,0,0,0,0,0,,2024-12-29T08:30:08.579360Z,42,599,137,p51927,0,0,None,0,,51927.jpg,1.3,412,138,0,241,False,0,0.0,Mee,0.3,315,120,False,None,2,1.0,a,4,94,2022-07-21,6.0,437,159,9,30818,11,90044,14,0.0,2.1,Mee,2
2,1994-03-10,4,496,True,True,100,100,5,0.18,128295,None,,0,0,-2,2,290.8,130,91,None,,1,3,3.1,2.6,0,0.91,0.03,4.51,0.16,3.60,39.94,1.46,0.13,Christian,2.6,111,48,38,1.39,5,False,125.6,90,60,101,False,641.4,57,16,2460,0,0,0,0,0,0,0,,2025-02-22T02:00:07.221007Z,48,284,184,p128295,0,0,None,0,,128295.jpg,2.9,150,64,1,58,False,0,0.0,Nørgaard,0.2,374,120,False,None,30,1.1,a,4,94,2019-07-01,323.0,95,62,88,65236,72,61348,32,0.5,18.3,Nørgaard,6
0,None,0,3,False,True,0,0,0,0.0,428580,None,,0,0,-1,1,0.5,500,245,None,,0,3,0.0,0.0,0,0.02,0.08,0.02,0.08,0.00,0.69,2.7,0.0,Frank,0.0,731,307,0,0.0,0,False,0.0,773,330,102,False,0.0,773,330,23,0,0,0,0,0,0,0,Loaned to FC Augsburg,2024-08-31T06:32:02.183747Z,49,263,168,p428580,0,0,None,0,,428580.jpg,1.0,510,236,0,None,False,0,0.0,Onyeka,0.0,694,282,False,None,0,0.0,u,4,94,None,0.0,761,327,2,648,0,3961,0,0.0,0.4,Onyeka,0
0,None,0,0,False,True,0,0,0,0,450539,None,,0,0,0,0,0.0,691,272,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Myles,0.0,620,226,0,0,0,False,0.0,697,273,103,False,0.0,697,273,0,0,0,0,0,0,0,0,Loaned to Swansea City,2024-08-31T06:31:19.312069Z,45,394,244,p450539,0,0,None,0,,450539.jpg,0.0,702,275,0,None,False,0,0,Peart-Harris,0.0,689,281,False,None,0,0,u,4,94,None,0.0,674,265,0,913,0,4719,1,0.0,0.0,Peart-Harris,0
0,1993-05-29,0,233,True,True,100,100,2,0.09,231065,None,,0,0,-1,1,101.2,282,82,None,,0,2,0.5,0.0,0,0.64,0.03,1.72,0.08,1.08,34.33,1.62,0.05,Ethan,0.0,573,235,35,1.65,2,False,83.6,165,47,104,False,540.2,98,37,1912,0,0,0,0,0,0,0,,2024-12-19T00:30:06.525832Z,44,519,97,p231065,1,0,None,0,,231065.jpg,2.1,263,84,0,107,False,0,0.0,Pinnock,0.3,325,125,False,None,21,0.99,a,4,94,2019-07-02,193.0,163,27,47,186584,29,210092,33,0.0,10.7,Pinnock,2
2,None,0,125,False,True,0,0,2,0.16,226956,None,,0,0,-2,2,185.8,204,49,None,,0,2,0.0,0.0,0,2.09,0.17,2.29,0.19,0.20,21.52,1.76,0.02,Mads,0.0,554,224,20,1.64,0,False,48.0,279,85,105,False,214.4,278,103,1100,0,0,0,0,0,0,0,Loaned to VfL Wolfsburg,2025-01-30T11:40:19.558849Z,43,579,125,p226956,0,0,None,0,,226956.jpg,1.9,301,98,0,58,False,0,0.0,Roerslev Rasmussen,0.1,507,178,False,None,11,0.9,u,4,94,2019-10-27,78.0,285,85,36,18746,0,24701,3,0.0,8.4,Roerslev,2
4,2001-11-27,7,406,True,True,100,100,9,0.41,513418,None,,0,0,-4,4,275.2,142,100,None,,2,3,3.3,2.8,0,1.62,0.07,8.32,0.37,6.70,27.38,1.24,0.3,Kevin,2.8,100,41,29,1.31,8,False,144.7,65,45,106,False,493.4,124,44,1985,0,0,0,0,0,0,0,,2025-01-27T01:00:08.556857Z,51,189,114,p513418,0,0,None,0,,513418.jpg,3.5,97,47,0,80,False,0,0.0,Schade,0.7,238,75,False,None,22,1.0,a,4,94,2023-07-01,681.0,34,20,120,348968,1038,286815,135,0.5,23.5,Schade,3
0,2001-06-26,0,20,True,True,25,25,0,0.0,502500,None,,0,0,-1,1,27.9,399,44,None,,0,4,0.1,0.0,0,0.02,0.01,0.12,0.08,0.10,2.52,1.76,0.07,Igor Thiago,0.0,784,81,2,1.4,0,False,4.2,477,49,107,False,10.8,495,47,129,0,0,0,0,0,0,0,Lack of match fitness - 25% chance of playing,2025-04-11T00:30:06.405105Z,59,86,24,p502500,0,0,None,0,,502500.jpg,1.2,430,46,0,30,False,0,0.0,Nascimento Rodrigues,0.0,651,81,False,None,1,0.7,d,4,94,2024-07-01,6.0,447,56,5,4034,5,6044,6,0.0,0.8,Thiago,0
0,None,0,0,False,True,0,0,0,0,144485,None,,0,0,-2,2,0.0,800,87,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ivan,0.0,795,85,0,0,0,False,0.0,800,87,108,False,0.0,800,87,0,0,0,0,0,0,0,0,Transferred to Al-Ahli,2024-08-31T06:41:10.704245Z,73,21,8,p144485,0,0,None,0,,144485.jpg,0.0,799,87,0,None,False,0,0,Toney,1.1,196,30,False,None,0,0,u,4,94,None,0.0,800,87,0,43376,0,805643,6,0.0,0.0,Toney,0
0,2001-10-13,0,14,True,True,None,None,0,0.0,507433,None,,0,0,-1,1,0.1,516,22,None,,0,1,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,1.49,0.93,0.0,Hákon,0.0,433,40,2,1.25,0,False,2.1,501,39,109,False,21.4,473,39,144,0,0,0,0,0,0,0,,None,39,764,80,p507433,0,0,None,0,,507433.jpg,1.0,446,40,0,99,False,3,1.88,Valdimarsson,3.2,105,15,False,None,1,0.62,a,4,94,2024-01-26,0.0,514,19,2,476078,54,531754,585,0.0,0.5,Valdimarsson,0
5,1996-09-03,29,661,True,True,100,100,8,0.28,216646,None,,1,-1,7,-7,342.9,106,7,None,,5,4,6.3,5.8,0,1.91,0.07,17.21,0.61,15.31,40.69,1.43,0.54,Yoane,5.8,18,2,38,1.34,16,False,209.3,14,4,110,False,755.8,27,5,2561,0,0,0,0,0,0,0,,2024-11-13T14:30:07.614563Z,67,40,19,p216646,0,0,4,0,,216646.jpg,5.4,10,5,0,50,False,0,0.0,Wissa,16.7,24,6,False,None,30,1.05,a,4,94,2021-08-10,1001.0,6,4,166,5143736,14080,3691300,1058,0.9,24.8,Wissa,2
0,2004-03-01,0,207,True,True,None,None,2,0.16,508395,None,,0,0,-2,2,166.3,218,144,None,,0,3,1.9,1.4,0,0.49,0.04,1.11,0.09,0.62,22.15,1.79,0.05,Yehor,1.4,211,94,20,1.62,0,False,45.9,288,146,111,False,204.4,286,131,1114,0,0,0,0,0,0,0,,None,43,593,344,p508395,0,0,None,0,,508395.jpg,1.3,413,195,0,225,False,0,0.0,Yarmoliuk,2.2,134,45,False,None,11,0.89,a,4,94,2022-10-28,89.0,271,152,35,580664,293,649747,206,0.3,8.1,Yarmoliuk,5
0,None,0,0,False,True,0,0,0,0,48760,None,,0,0,0,0,0.0,673,255,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mathias,0.0,599,240,0,0,0,False,0.0,680,256,112,False,0.0,680,256,0,0,0,0,0,0,0,0,Joined Anderlecht,2024-08-16T11:51:35.999618Z,45,361,52,p48760,0,0,None,0,,48760.jpg,0.0,685,255,0,None,False,0,0,Jorgensen,0.0,709,242,False,None,0,0,u,4,94,None,0.0,653,253,0,0,0,4143,1,0.0,0.0,Zanka,0
1,2002-08-30,1,127,True,True,0,0,0,0.0,244858,4,,0,0,-5,5,71.5,322,188,None,,0,3,0.0,0.0,0,0.54,0.11,3.03,0.62,2.49,11.46,2.33,0.51,Fábio,0.0,613,219,14,2.84,2,False,36.3,314,160,314,False,142.2,342,155,443,0,0,0,0,0,0,0,Shoulder injury - Expected back 25 May,2025-03-08T21:00:09.439679Z,45,383,237,p244858,0,0,None,0,,244858.jpg,1.8,324,146,0,173,False,0,0.0,Freitas Gouveia Carvalho,0.4,290,89,False,None,3,0.61,i,4,94,2024-08-12,154.0,200,121,35,186937,3,292377,32,0.0,7.8,Carvalho,1
1,2001-12-20,1,217,True,True,100,100,4,0.16,444765,None,,0,0,1,-1,86.1,299,87,None,,1,2,3.3,2.8,0,0.51,0.02,2.25,0.09,1.74,40.01,1.62,0.07,Sepp,2.8,97,23,42,1.7,0,False,79.6,176,52,338,False,520.2,111,42,2224,0,0,0,0,0,0,0,,2025-02-15T18:30:08.884546Z,41,631,162,p444765,0,0,None,0,,444765.jpg,2.0,276,87,0,152,False,0,0.0,van den Berg,1.4,165,65,False,None,25,1.01,a,4,94,2024-08-22,189.0,169,30,53,653274,461,564887,103,0.7,12.9,Van den Berg,2
0,None,0,5,False,True,0,0,0,0.0,591357,None,,0,0,-1,1,0.1,518,251,None,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Ryan,0.0,596,213,0,0.0,0,False,0.3,535,247,602,False,2.6,530,244,3,0,0,0,0,0,0,0,Loaned to Exeter City,2025-02-03T18:30:41.509945Z,44,552,334,p591357,0,0,None,0,,591357.jpg,1.0,476,215,0,241,False,0,0.0,Trevitt,0.0,557,211,False,None,0,0.0,u,4,94,2024-01-08,0.0,651,255,1,9155,0,10331,3,0.0,0.2,Trevitt,0
